ID HIP TYC2 WDS RA DEC Umag Bmag Vmag Rmag Imag Jmag Hmag Kmag dist(pc) M_V Type Lstar(Lsun) WDSsep(") WDSdmag(mags) pmRA(mas/yr) pmDEC(mas/yr)
---------------------------------
        2521 |        37267 |  |  |       114.793 |       29.9089 |           NaN |       12.1970 |       10.9200 |       10.5030 |       9.68000 |       8.63600 |       8.04500 |       7.92300 |       49.0028 |       7.46890 | K5V |      0.187106 |           NaN |           NaN |      -170.436 |      -201.917
        2522 |        37272 |  |  |       114.807 |      -29.5278 |           NaN |       12.8600 |       11.1800 |       10.5900 |       8.37000 |       8.40400 |       7.80900 |       7.60300 |       46.8777 |       7.82517 | M0 |      0.694634 |           NaN |           NaN |      -68.8220 |       68.9120
        2523 |        37279 |  | J07393+0514AB |       114.825 |       5.22499 |      0.820000 |      0.832000 |      0.400000 |    -0.0500000 |    -0.0900000 |     -0.390000 |     -0.560000 |     -0.650000 |       3.51420 |       2.67087 | F5IV-V |       7.08074 |       3.80000 |       10.3400 |      -714.590 |      -1036.80
        2524 |        37283 |  |  |       114.840 |       50.5285 |           NaN |       7.36300 |       6.89000 |           NaN |       6.35000 |       6.03600 |       5.86000 |       5.81100 |       44.5062 |       3.64790 | F5 |       2.89347 |           NaN |           NaN |      -78.8080 |      -61.6270
        2525 |        37284 |  |  |       114.841 |      -78.2790 |           NaN |       10.3760 |       9.37000 |           NaN |       8.31000 |       7.59600 |       7.18000 |       6.99800 |       37.7306 |       6.48653 | K4V |      0.301598 |           NaN |           NaN |      -19.7100 |      -39.9340
        2526 |        37288 |  |  |       114.846 |       2.18366 |       12.3280 |       11.0390 |       9.66000 |       8.68300 |       7.85000 |       6.76900 |       6.09200 |       5.87200 |       15.0578 |       8.77119 | M0 |     0.0682968 |           NaN |           NaN |      -147.077 |      -245.929
        2527 |        37312 |  | J07397+3328A |       114.899 |       33.4627 |           NaN |       13.3000 |       11.8500 |       11.4670 |       10.0400 |       8.42000 |       7.76900 |       7.56800 |       35.2848 |       9.11206 | M2.0Ve |     0.0643021 |       13.1000 |       6.98000 |      -148.069 |      -187.189
        2528 |        37349 |  | J07400-0336A |       114.997 |      -3.59751 |       8.89000 |       8.07100 |       7.18000 |       6.62600 |       6.17000 |       5.49300 |       5.06300 |       4.88500 |       14.1001 |       6.43389 | K2V |      0.278108 |       57.9000 |       1.71000 |       70.1420 |      -278.220
        2529 |        37412 |  |  |       115.213 |       19.5893 |           NaN |       11.0900 |       9.95000 |       9.55200 |       8.72000 |       7.85100 |       7.30900 |       7.14800 |       36.8336 |       7.11878 | K5V |      0.213672 |           NaN |           NaN |      -352.410 |      -157.279
        2530 |        37447 |  |  |       115.312 |      -9.55113 |       5.83000 |       4.96100 |       3.94000 |       3.16000 |       2.93000 |       2.21400 |       1.73000 |       1.61400 |       42.9555 |      0.774906 | K0III |       59.1087 |           NaN |           NaN |      -78.5790 |      -20.4980
        2531 |        37488 |  |  |       115.429 |       40.0951 |           NaN |       11.2600 |       10.1400 |       9.76300 |       8.94000 |       8.00400 |       7.42800 |       7.30600 |       35.9017 |       7.36442 | K8 |      0.159482 |           NaN |           NaN |      -59.1100 |      -103.472
        2532 |        37494 |  |  |       115.438 |       49.2222 |           NaN |       10.9200 |       9.73000 |       9.37400 |       8.41000 |       7.50100 |       6.93800 |       6.78100 |       26.9006 |       7.58119 | K4 |      0.155274 |           NaN |           NaN |      -58.7360 |       1.77600
        2533 |        37504 |  | J07418-7236A |       115.455 |      -72.6061 |           NaN |       4.96300 |       3.93000 |           NaN |       2.91000 |       2.18700 |       1.67200 |       1.56500 |       42.9273 |      0.766332 | K0III |       60.4172 |       15.6000 |       5.26000 |       32.4350 |       16.2130
        2534 |        37528 |  |  |       115.539 |      -18.8296 |           NaN |       12.3120 |       11.0600 |           NaN |       9.65000 |       8.65600 |       8.02900 |       7.87600 |       45.6702 |       7.76183 | M0 |      0.138408 |           NaN |           NaN |       277.413 |      -229.679
        2535 |        37551 |  |  |       115.602 |       42.9396 |           NaN |       11.3110 |       10.2500 |       9.80000 |       9.13000 |       8.27200 |       7.70500 |       7.61300 |       44.9549 |       6.98611 | K0:V: |      0.203006 |           NaN |           NaN |      -176.157 |      -92.2940
        2536 |        37563 |  |  |       115.650 |      -59.2974 |           NaN |       7.80700 |       7.17000 |           NaN |       6.47000 |       6.07200 |       5.86300 |       5.70100 |       32.9118 |       4.58324 | G2IV |       1.29629 |           NaN |           NaN |      -53.9070 |       158.499
        2537 |        37606 |  |  |       115.738 |      -45.1731 |           NaN |       5.80500 |       5.04000 |           NaN |       4.24000 |       3.68000 |       3.15900 |       3.11600 |       22.4734 |       3.28166 | G5IV |       4.64849 |           NaN |           NaN |      -77.1580 |      -553.943
        2538 |        37622 |  |  |       115.799 |       18.1784 |           NaN |       12.7200 |       11.3200 |       10.8500 |       9.65000 |       8.11700 |       7.49000 |       7.31800 |       32.4171 |       8.76613 | K:... |     0.0733131 |           NaN |           NaN |      -54.6450 |      -468.996
        2539 |        37629 |  | J07433+2853A |       115.828 |       28.8835 |       6.38000 |       5.34800 |       4.23000 |       3.37000 |       3.11000 |       2.35000 |       1.79900 |       1.65000 |       37.0194 |       1.38786 | K1IIISB |       38.9462 |       0.00000 |       6.72000 |       59.9220 |      -232.440
        2540 |        37635 |  |  |       115.840 |      -52.1641 |           NaN |       7.24000 |       6.69000 |           NaN |       6.07000 |       5.66300 |       5.41200 |       5.32100 |       29.6677 |       4.32858 | G0V |       1.59302 |           NaN |           NaN |      -49.8090 |       136.256
        2541 |        37710 |  |  |       116.040 |      -36.0625 |           NaN |       6.12000 |       5.80000 |           NaN |       5.43000 |       5.22400 |       5.07200 |       4.97900 |       44.0666 |       2.57945 | F0IV |       7.49364 |           NaN |           NaN |      -79.1890 |       85.1080
        2542 |        37718 |  | J07442-5027A |       116.052 |      -50.4567 |           NaN |       7.16700 |       6.64000 |           NaN |       6.04000 |       5.68500 |       5.44200 |       5.36400 |       30.0843 |       4.24830 | F8V |       1.69836 |       51.9000 |      0.950000 |      -114.435 |       143.459
        2543 |        37722 |  |  |       116.058 |       20.2015 |           NaN |       8.03500 |       7.35000 |           NaN |       6.61000 |       6.09000 |       5.76000 |       5.71000 |       48.0199 |       3.94289 | G5 |       2.38481 |           NaN |           NaN |       68.8710 |      -111.490
        2544 |        37727 |  | J07442-5027B |       116.069 |      -50.4666 |           NaN |       8.25000 |       7.55000 |           NaN |       6.80000 |       6.32500 |       6.02700 |       5.93300 |       30.0801 |       5.15861 | G0 |      0.787655 |       51.9000 |     -0.950000 |      -111.783 |       142.603
        2545 |        37732 |  |  |       116.082 |      -5.05494 |           NaN |       8.33200 |       7.72000 |           NaN |       7.04000 |       6.60400 |       6.33700 |       6.25800 |       49.4008 |       4.25133 | G1V |       1.74970 |           NaN |           NaN |      -30.1670 |       191.001
        2546 |        37735 |  | J07443-6931AB |       116.086 |      -69.5110 |           NaN |       9.69000 |       8.79000 |           NaN |       8.00000 |       7.39100 |       7.04500 |       6.98500 |       49.6179 |       5.31181 | K0IV/V |      0.786523 |       6.20000 |       3.45000 |       2.35700 |       93.0600
        2547 |        37740 |  | J07444+2424AB |       116.112 |       24.3980 |       5.19000 |       4.50200 |       3.57000 |       2.86000 |       2.67000 |       2.02000 |       1.64200 |       1.46000 |       42.3372 |      0.436390 | G8III |       72.2840 |       7.20000 |       6.34000 |      -26.4730 |      -54.6270
        2548 |        37766 |  |  |       116.167 |       3.55245 |       13.7610 |       12.7900 |       11.1900 |       9.95800 |       8.24000 |       6.58100 |       6.00500 |       5.69800 |       5.98736 |       12.3038 | M4.5Ve |    0.00801533 |           NaN |           NaN |      -348.103 |      -445.878
        2549 |        37781 |  | J07448-3344AB |       116.196 |      -33.7318 |           NaN |       9.18300 |       8.39000 |           NaN |       7.57000 |       6.98600 |       6.66100 |       6.52200 |       46.6853 |       5.04410 | K0V |      0.936242 |       1.10000 |     0.0400000 |      -64.1200 |       104.330
        2550 |        37789 |  |  |       116.234 |       39.5564 |       7.22000 |       7.28500 |       6.74000 |       6.40000 |       6.12000 |       5.62000 |       5.35000 |       5.28000 |       34.5628 |       4.04695 | F8V |       2.06060 |           NaN |           NaN |       29.3340 |      -684.617
        2551 |        37798 |  |  |       116.255 |       2.13738 |       12.8720 |       11.5390 |       10.1900 |       9.32400 |       8.57000 |       7.63400 |       6.99200 |       6.76800 |       26.6105 |       8.06473 | M0 |      0.122375 |           NaN |           NaN |       64.2130 |      -203.560
        2552 |        37826 |  | J07453+2802A |       116.329 |       28.0262 |       3.00000 |       2.15100 |       1.16000 |      0.390000 |      0.190000 |     -0.520000 |      -1.00000 |      -1.11000 |       10.3584 |       1.08354 | K0IIIvar |       42.9623 |       39.8000 |       12.3700 |      -626.550 |      -45.8000
        2553 |        37853 |  | J07456-3410A |       116.396 |      -34.1724 |           NaN |       5.94900 |       5.36000 |           NaN |       4.66000 |           NaN |           NaN |           NaN |       15.2091 |       4.44948 | G0V |       1.44019 |      0.400000 |       3.70000 |      -221.540 |       1722.11
        2554 |        37918 |  | J07462-5949A |       116.562 |      -59.8141 |           NaN |       8.97200 |       8.19000 |           NaN |       7.37000 |       6.75300 |       6.36400 |       6.27500 |       34.3957 |       5.50748 | K0IV/V |      0.608363 |       23.1000 |     0.0900002 |      -70.5200 |       150.567
        2555 |        37923 |  | J07462-5949B |       116.571 |      -59.8095 |           NaN |       9.05700 |       8.27000 |           NaN |       7.45000 |       6.86200 |       6.49600 |       6.41100 |       33.8056 |       5.62506 | K0IV/V |      0.547136 |       23.1000 |    -0.0900002 |      -52.4600 |       153.025
        2556 |        37930 |  |  |       116.597 |      -61.4302 |           NaN |       8.13800 |       7.38000 |           NaN |       6.58000 |       6.04800 |       5.72200 |       5.60900 |       49.6806 |       3.89907 | G5V |       2.61408 |           NaN |           NaN |      -61.9500 |       285.538
        2557 |        37978 |  |  |       116.763 |      -13.9387 |           NaN |       12.8800 |       11.5000 |       11.0070 |       9.87000 |       8.53000 |       7.93700 |       7.72900 |       29.0489 |       9.18435 | M1 |     0.0467922 |           NaN |           NaN |       119.857 |      -498.993
        2558 |        38018 |  |  |       116.877 |       70.2067 |           NaN |       7.77200 |       7.06000 |       6.70000 |       6.29000 |       5.77200 |       5.42900 |       5.34600 |       29.1115 |       4.73968 | G0 |       1.17397 |           NaN |           NaN |      -74.2530 |      -159.889
        2559 |        38021 |  |  |       116.886 |       9.63256 |           NaN |       7.65600 |       7.08000 |       6.80000 |       6.43000 |       6.04700 |       5.72800 |       5.64100 |       44.3035 |       3.84781 | F8 |       2.49973 |           NaN |           NaN |      -44.5030 |       152.564
        2560 |        38041 |  |  |       116.957 |      -54.2641 |           NaN |       8.84500 |       8.10000 |           NaN |       7.31000 |       6.76800 |       6.44200 |       6.31600 |       32.5682 |       5.53603 | G6IV/V |      0.572603 |           NaN |           NaN |       148.414 |      -278.869
        2561 |        38048 |  | J07479-1212AB |       116.986 |      -12.1927 |           NaN |       5.95800 |       5.48000 |           NaN |       4.93000 |           NaN |           NaN |           NaN |       28.7171 |       3.18929 | F5+... |       4.42050 |       1.10000 |       1.59000 |      -106.337 |       77.7220
        2562 |        38052 |  | J07480+6018AB |       116.988 |       60.2961 |           NaN |       7.59700 |       7.01000 |           NaN |       6.35000 |       5.88400 |       5.63700 |       5.56000 |       41.8557 |       3.90123 | F5 |       2.38474 |      0.200000 |      0.760000 |      -56.2010 |      -75.7250
        2563 |        38082 |  |  |       117.068 |       20.3681 |       14.1080 |       12.9700 |       11.4600 |       10.4370 |       9.31000 |       8.12000 |       7.61000 |       7.39600 |       14.6984 |       10.6236 | M2 |     0.0219861 |           NaN |           NaN |       1449.88 |      -992.239
        2564 |        38117 |  | J07487+5339A |       117.165 |       53.6486 |           NaN |       9.92800 |       8.86000 |       8.20000 |       7.73000 |       6.85900 |       6.30400 |       6.18700 |       26.1553 |       6.77220 | K4V |      0.249263 |       5.20000 |       3.91000 |      -129.801 |      -530.335
        2565 |        38126 |  |  |       117.194 |       36.6712 |           NaN |       11.1700 |       10.0200 |       9.65300 |       8.77000 |       7.95300 |       7.38800 |       7.26300 |       40.0070 |       7.00932 | K4.5 |      0.242558 |           NaN |           NaN |      -157.572 |      -157.157
        2566 |        38129 |  |  |       117.205 |      -38.2041 |           NaN |       7.62900 |       7.14000 |           NaN |       6.58000 |       6.19300 |       6.02100 |       5.89600 |       42.5610 |       3.99494 | F7V |       2.11201 |           NaN |           NaN |      -125.169 |      -43.7870
        2567 |        38134 |  |  |       117.223 |      -24.9734 |           NaN |       8.47600 |       7.93000 |           NaN |       7.31000 |       6.74300 |       6.46400 |       6.36800 |       49.2841 |       4.46646 | G2V |       1.40076 |           NaN |           NaN |       155.123 |      -242.373
        2568 |        38160 |  | J07492-6017A |       117.304 |      -60.2837 |           NaN |       6.20800 |       5.78000 |           NaN |       5.28000 |       5.02200 |       4.85900 |       4.73700 |       33.7667 |       3.13756 | F1V |       4.60835 |      0.100000 |       3.06000 |      -81.6590 |       166.986
        2569 |        38172 |  |  |       117.329 |       24.4887 |       7.55000 |       7.57800 |       7.09000 |           NaN |       6.53000 |       6.07100 |       5.85100 |       5.79000 |       41.0410 |       4.02391 | F5 |       2.05574 |           NaN |           NaN |      -124.480 |      -20.2720
        2570 |        38179 |  |  |       117.361 |      -59.3808 |           NaN |       8.16500 |       7.49000 |           NaN |       6.76000 |       6.27300 |       5.96000 |       5.84100 |       33.4034 |       4.87105 | G5V |       1.01312 |           NaN |           NaN |       304.520 |      -218.336
        2571 |        38216 |  | J07498-2012A |       117.439 |      -20.2076 |           NaN |       7.11900 |       6.54000 |           NaN |       5.89000 |       5.48600 |       5.24800 |       5.13300 |       49.8753 |       3.05057 | G0V |       5.21277 |       5.30000 |       6.94000 |      -33.5680 |      -127.612
        2572 |        38225 |  |  |       117.473 |       86.3653 |           NaN |       8.48100 |       7.88000 |       12.2000 |       7.21000 |       6.78000 |       6.56000 |       6.48000 |       45.7620 |       4.57748 | G0 |       1.28871 |           NaN |           NaN |      -68.5710 |      -138.824
        2573 |        38228 |  |  |       117.479 |       27.3632 |           NaN |       7.58200 |       6.90000 |           NaN |       6.16000 |           NaN |           NaN |           NaN |       22.4180 |       5.14702 | G5IV |      0.785909 |           NaN |           NaN |      -10.0270 |      -11.3140
        2574 |        38236 |  |  |       117.498 |      -34.4960 |           NaN |       12.6160 |       10.9300 |           NaN |       9.28000 |       8.57900 |       8.01400 |       7.78200 |       47.1418 |       7.56297 | M0 |      0.905610 |           NaN |           NaN |      -146.570 |      -17.4640
        2575 |        38250 |  |  |       117.534 |      -39.0808 |           NaN |       10.0750 |       9.26000 |           NaN |       8.42000 |       7.79300 |       7.36400 |       7.29300 |       46.8007 |       5.90874 | K0V |      0.423201 |           NaN |           NaN |      -78.5010 |       154.438
        2576 |        38324 |  |  |       117.764 |      -50.3050 |           NaN |       11.2620 |       10.0700 |           NaN |       8.70000 |       7.85200 |       7.23600 |       7.08300 |       32.4940 |       7.51098 | K2 |      0.166153 |           NaN |           NaN |      -140.816 |       163.801
        2577 |        38325 |  |  |       117.774 |       54.1292 |           NaN |       6.52600 |       6.03000 |           NaN |       5.46000 |       5.11600 |       4.91400 |       4.86100 |       30.1291 |       3.63507 | F6V |       2.94892 |           NaN |           NaN |      -39.5840 |       53.6150
        2578 |        38374 |  |  |       117.925 |       9.38605 |           NaN |       9.30600 |       8.58000 |       8.10000 |       7.81000 |       7.30400 |       6.96400 |       6.88100 |       49.0432 |       5.12711 | G5 |      0.828949 |           NaN |           NaN |      -78.7970 |      -188.706
        2579 |        38382 |  | J07518-1354AB |       117.943 |      -13.8980 |           NaN |       5.76000 |       5.16000 |           NaN |       4.49000 |       4.10900 |       3.69500 |       3.73000 |       16.5044 |       4.07200 | G2V |       2.05150 |      0.500000 |      0.880000 |      -67.7500 |      -346.660
        2580 |        38392 |  |  |       117.983 |      -11.0330 |           NaN |       8.43100 |       7.71000 |           NaN |       6.94000 |       6.47800 |       6.12500 |       6.04600 |       31.5550 |       5.21466 | G5 |      0.763041 |           NaN |           NaN |      -69.4530 |      -173.481
        2581 |        38422 |  |  |       118.065 |       36.2699 |           NaN |       7.63900 |       7.05000 |           NaN |       6.39000 |       5.94300 |       5.68800 |       5.63500 |       43.4256 |       3.86127 | F8 |       2.47572 |           NaN |           NaN |       57.3350 |      -14.8140
        2582 |        38423 |  | J07523-3442AB |       118.065 |      -34.7054 |           NaN |       5.48000 |       5.01000 |       5.10000 |       4.45000 |       4.17000 |       3.78000 |       3.84000 |       18.2563 |       3.70293 | F3/F5V |       2.74833 |       3.80000 |       3.47000 |      -197.973 |       239.684
        2583 |        38474 |  | J07528-0526AB |       118.199 |      -5.42826 |           NaN |       6.17200 |       5.76000 |           NaN |       5.28000 |       5.03100 |       4.89600 |       4.75800 |       39.7141 |       2.76528 | F5IVs |       6.48469 |      0.400000 |      -1.13000 |      -20.3000 |      -28.9600
        2584 |        38492 |  |  |       118.248 |       22.5564 |           NaN |       12.4500 |       10.9400 |       10.5000 |       8.79000 |       8.38100 |       7.75400 |       7.60100 |       34.0380 |       8.28018 | M0 |      0.190343 |           NaN |           NaN |      -85.9950 |      -61.6410
        2585 |        38531 |  |  |       118.354 |      -35.6181 |           NaN |       10.0990 |       9.22000 |           NaN |       8.33000 |       7.66000 |       7.28000 |       7.19600 |       49.6771 |       5.73922 | K1V |      0.524983 |           NaN |           NaN |      -22.2610 |       71.5510
        2586 |        38541 |  | J07536+3036A |       118.388 |       30.6051 |       8.75000 |       8.89100 |       8.27000 |       7.70000 |       7.58000 |       6.95600 |       6.61100 |       6.53700 |       27.0414 |       6.10986 | sdG2 |      0.316834 |       262.000 |       5.88000 |       708.581 |      -1835.88
        2587 |        38558 |  | J07537-6339AB |       118.422 |      -63.6473 |           NaN |       8.64200 |       7.97000 |           NaN |       7.24000 |           NaN |           NaN |           NaN |       35.1562 |       5.23999 | G5V |      0.720179 |       7.10000 |       6.30000 |      -123.633 |       146.578
        2588 |        38594 |  |  |       118.545 |      -25.3032 |       12.2860 |       11.1350 |       9.75000 |       8.84500 |       8.11000 |       7.02100 |       6.37200 |       6.16900 |       17.7978 |       8.49817 | M |     0.0892641 |           NaN |           NaN |      -300.905 |       200.923
        2589 |        38596 |  | J07542-3729A |       118.547 |      -37.4883 |           NaN |       10.5880 |       9.53000 |           NaN |       8.42000 |           NaN |           NaN |           NaN |       33.1167 |       6.92976 | ? |      0.213068 |       6.10000 |       5.16000 |       49.1050 |      -141.999
        2590 |        38625 |  |  |       118.642 |      -1.41226 |       8.32000 |       8.16900 |       7.43000 |       7.00700 |       6.58000 |       5.97200 |       5.49800 |       5.42500 |       17.4113 |       6.22584 | G8V |      0.302125 |           NaN |           NaN |      -243.843 |      -62.4290
        2591 |        38646 |  |  |       118.700 |      -49.8362 |           NaN |       10.1980 |       9.36000 |           NaN |       8.48000 |       7.94500 |       7.55100 |       7.46200 |       48.4027 |       5.93565 | K0IV |      0.422596 |           NaN |           NaN |      -100.660 |       256.800
        2592 |        38647 |  |  |       118.702 |       34.6198 |       8.62000 |       8.43900 |       7.78000 |       7.40000 |       7.06000 |       6.58600 |       6.28800 |       6.23500 |       35.8965 |       5.00474 | G0 |      0.885705 |           NaN |           NaN |      -121.062 |      -174.340
        2593 |        38657 |  | J07549+1914A |       118.725 |       19.2363 |       9.54800 |       8.71000 |       7.76000 |       7.18200 |       6.76000 |       6.04100 |       5.59600 |       5.45400 |       19.8666 |       6.26939 | K2 |      0.342548 |       96.8000 |       2.91000 |       96.8980 |      -453.116
        2594 |        38702 |  |  |       118.850 |      -15.4981 |           NaN |       12.7770 |       11.1600 |           NaN |       9.57000 |       8.48300 |       7.81800 |       7.65700 |       36.0835 |       8.37346 | M0V |      0.324415 |           NaN |           NaN |       55.5900 |       107.821
        2595 |        38712 |  |  |       118.881 |       8.86284 |           NaN |       6.22900 |       5.86000 |           NaN |       5.43000 |       5.12300 |       5.01400 |       4.95600 |       38.6312 |       2.92531 | F2IV |       5.48477 |           NaN |           NaN |      -7.65300 |      -89.8680
        2596 |        38747 |  |  |       118.993 |      -9.79721 |           NaN |       9.04100 |       8.37000 |           NaN |       7.64000 |       7.24500 |       6.97200 |       6.87100 |       49.5884 |       4.89310 | G5 |      0.990622 |           NaN |           NaN |       21.1400 |      -24.8070
        2597 |        38784 |  |  |       119.072 |       80.2655 |           NaN |       7.26900 |       6.55000 |       6.10000 |       5.78000 |       5.23500 |       4.93300 |       4.86200 |       17.1501 |       5.37867 | G8V |      0.655302 |           NaN |           NaN |      -476.017 |       89.1790
        2598 |        38862 |  |  |       119.302 |      -14.5911 |           NaN |       8.63000 |       8.00000 |           NaN |       7.30000 |       6.83700 |       6.54500 |       6.48200 |       47.9072 |       4.59800 | G3/G5V |       1.27771 |           NaN |           NaN |      -265.178 |       206.065
        2599 |        38892 |  |  |       119.386 |       40.0342 |           NaN |       12.4390 |       11.3100 |       10.8000 |       10.0900 |       9.15800 |       8.54100 |       8.42800 |       39.3236 |       8.33673 | K2: |     0.0671955 |           NaN |           NaN |      -105.610 |      -604.770
        2600 |        38908 |  | J07578-6018A |       119.445 |      -60.3031 |       6.17000 |       6.16300 |       5.59000 |           NaN |       4.94000 |       4.56000 |       4.36000 |       4.24200 |       16.1993 |       4.54251 | G2V... |       1.31739 |       60.5000 |       4.23000 |       517.509 |       118.719
        2601 |        38910 |  |  |       119.452 |      -33.9522 |       11.0510 |       9.96600 |       8.83000 |       8.12800 |       7.60000 |       6.62600 |       6.04500 |       5.90900 |       18.5014 |       7.49398 | K5V |      0.149578 |           NaN |           NaN |       134.400 |       305.600
        2602 |        38931 |  |  |       119.491 |     -0.814417 |           NaN |       9.11500 |       8.05000 |           NaN |       6.89000 |           NaN |           NaN |           NaN |       17.6535 |       6.81585 | K5V |      0.238595 |           NaN |           NaN |      -157.170 |       7.39000
        2603 |        38939 |  |  |       119.518 |      -25.6266 |       10.3660 |       9.46300 |       8.42000 |       7.81800 |       7.28000 |       6.50600 |       5.94400 |       5.83300 |       18.4839 |       7.08603 | K3V |      0.181285 |           NaN |           NaN |       362.263 |      -245.891
        2604 |        38956 |  |  |       119.553 |       41.3037 |           NaN |       13.6380 |       12.0200 |       11.6980 |       9.37000 |       7.73400 |       7.13300 |       6.87800 |       8.84254 |       12.2871 | M4V |    0.00886361 |           NaN |           NaN |       217.004 |      -687.761
        2605 |        38969 |  |  |       119.607 |      -15.0204 |           NaN |       10.4330 |       9.31000 |           NaN |       8.10000 |       7.23000 |       6.70600 |       6.53400 |       32.1122 |       6.77665 | M0 |      0.276838 |           NaN |           NaN |       12.7800 |      -237.702
        2606 |        38980 |  |  |       119.654 |      -34.9448 |           NaN |       8.68900 |       7.95000 |           NaN |       7.16000 |       6.54900 |       6.23900 |       6.07700 |       26.2340 |       5.85568 | G6V |      0.424866 |           NaN |           NaN |      -334.245 |       198.451
        2607 |        38992 |  |  |       119.710 |       10.1298 |           NaN |       8.90900 |       8.12000 |       7.60000 |       7.29000 |       6.71000 |       6.28300 |       6.17800 |       30.8802 |       5.67160 | K0 |      0.524579 |           NaN |           NaN |       447.871 |       24.5170
        2608 |        38998 |  |  |       119.717 |      -13.3152 |           NaN |       9.67900 |       8.81000 |           NaN |       7.90000 |       7.17700 |       6.76000 |       6.66000 |       35.5316 |       6.05693 | K0V |      0.389689 |           NaN |           NaN |      -192.144 |      -132.465
        2609 |        39064 |  |  |       119.891 |       20.8439 |       9.00400 |       8.51300 |       7.68000 |       7.19500 |       6.80000 |       6.11900 |       5.74100 |       5.63900 |       23.5064 |       5.82407 | K0V |      0.465308 |           NaN |           NaN |       178.767 |      -571.688
        2610 |        39068 |  |  |       119.898 |       12.9831 |           NaN |       9.11000 |       8.34000 |       7.90000 |       7.53000 |       6.87800 |       6.52600 |       6.46400 |       34.0575 |       5.67894 | G5 |      0.513788 |           NaN |           NaN |      -236.598 |      -43.6210
        2611 |        39088 |  |  |       119.948 |      -59.2122 |           NaN |       10.0810 |       9.25000 |           NaN |       8.38000 |       7.80600 |       7.42800 |       7.30300 |       49.8753 |       5.76057 | K2V |      0.492149 |           NaN |           NaN |      -31.8000 |      -40.9200
        2612 |        39096 |  |  |       119.972 |       9.89870 |           NaN |       8.63700 |       7.98000 |       7.60000 |       7.26000 |       6.75000 |       6.43200 |       6.35000 |       34.1932 |       5.31030 | G5 |      0.667251 |           NaN |           NaN |       123.995 |      -151.273
        2613 |        39102 |  |  |       119.995 |      -41.7041 |           NaN |       8.30200 |       7.72000 |           NaN |       7.07000 |       6.67800 |       6.46700 |       6.34100 |       49.1210 |       4.26366 | G2V |       1.70643 |           NaN |           NaN |      -3.26900 |      -69.0430
        2614 |        39127 |  |  |       120.065 |       13.7966 |           NaN |       11.6000 |       10.3400 |       9.91100 |       8.91000 |       8.02400 |       7.47400 |       7.33600 |       36.4090 |       7.53395 | K5 |      0.171571 |           NaN |           NaN |      -54.1990 |      -108.849
        2615 |        39157 |  |  |       120.134 |       29.2124 |       7.89000 |       7.68600 |       6.97000 |       6.40000 |       6.19000 |       5.53900 |       5.17000 |       5.09500 |       17.1001 |       5.80500 | G8V |      0.441600 |           NaN |           NaN |      -169.907 |      -1165.03
        2616 |        39221 |  |  |       120.337 |       59.0474 |           NaN |       6.20100 |       5.78000 |           NaN |       5.29000 |       5.24600 |       4.78400 |       4.74400 |       43.3610 |       2.59450 | F2:V: |       7.59875 |           NaN |           NaN |       22.0270 |       21.8790
        2617 |        39228 |  | J08014+1657B |       120.349 |       16.9512 |           NaN |       11.0530 |       10.0600 |           NaN |       9.09000 |       8.66700 |       8.30100 |       8.23400 |       36.1402 |       7.27005 | G5 |      0.144373 |       10.6000 |      -1.46000 |      -18.6500 |      -25.4700
        2618 |        39293 |  | J08021-1710AB |       120.514 |      -17.1718 |           NaN |       12.8180 |       11.3400 |       10.9450 |       9.40000 |       8.17500 |       7.59800 |       7.35300 |       30.0210 |       8.95287 | M1.5 |     0.0834819 |      0.400000 |       1.30000 |      -344.640 |       134.160
        2619 |        39298 |  |  |       120.522 |      -12.8046 |           NaN |       8.78100 |       8.06000 |           NaN |       7.29000 |       6.80500 |       6.48700 |       6.39500 |       44.7772 |       4.80472 | G6V |       1.11308 |           NaN |           NaN |      -127.778 |      -222.532
        2620 |        39325 |  | J08024+0409AB |       120.609 |       4.15207 |           NaN |       8.31900 |       7.61000 |           NaN |       6.89000 |       6.29500 |       5.96700 |       5.87100 |       41.7728 |       4.50553 | G5 |       1.45192 |       1.30000 |       1.24000 |       66.3080 |      -103.565
        2621 |        39330 |  |  |       120.612 |      -46.3363 |           NaN |       8.17500 |       7.52000 |           NaN |       6.80000 |       6.38900 |       6.09100 |       6.00600 |       36.4341 |       4.71246 | G5V |       1.15529 |           NaN |           NaN |      -122.862 |       229.985
        2622 |        39342 |  |  |       120.630 |      -66.0209 |       8.65600 |       8.05200 |       7.18000 |       6.68500 |       6.26000 |       5.64700 |       5.23400 |       5.11500 |       17.2764 |       5.99273 | K1V |      0.414163 |           NaN |           NaN |      -158.080 |      -130.888
        2623 |        39391 |  |  |       120.796 |      -54.0144 |           NaN |       9.40800 |       8.68000 |           NaN |       7.90000 |       7.31000 |       6.95100 |       6.84600 |       49.3827 |       5.21213 | G5V |      0.766985 |           NaN |           NaN |      -1.98000 |      -85.8500
        2624 |        39392 |  |  |       120.797 |       33.5965 |           NaN |       11.2600 |       10.1600 |       9.87900 |       8.98000 |       8.16100 |       7.59800 |       7.49100 |       38.0658 |       7.25733 | M0 |      0.165604 |           NaN |           NaN |      -107.477 |       106.855
